n_policy,HalfCheetah1_500,HalfCheetah2_500,HalfCheetah3_500,HalfCheetah4_500,HalfCheetah5_500,HalfCheetah6_500,HalfCheetah7_500,HalfCheetah8_500,HalfCheetah9_500,HalfCheetah10_500,Walker2d1_500,Walker2d2_500,Walker2d3_500,Walker2d4_500,Walker2d5_500,Walker2d6_500,Walker2d7_500,Walker2d8_500,Walker2d9_500,Walker2d10_500,Ant1_500,Ant2_500,Ant3_500,Ant4_500,Ant5_500,Ant6_500,Ant7_500,Ant8_500,Ant9_500,Ant10_500,Humanoid1_500,Humanoid2_500,Humanoid3_500,Humanoid4_500,Humanoid5_500,Humanoid6_500,Humanoid7_500,Humanoid8_500,Humanoid9_500,Humanoid10_500,HumanoidStandup1_500,HumanoidStandup2_500,HumanoidStandup3_500,HumanoidStandup4_500,HumanoidStandup5_500,HumanoidStandup6_500,HumanoidStandup7_500,HumanoidStandup8_500,HumanoidStandup9_500,HumanoidStandup10_500,Walker2d1_100,Walker2d2_100,Walker2d3_100,Walker2d4_100,Walker2d5_100,Walker2d6_100,Walker2d7_100,Walker2d8_100,Walker2d9_100,Walker2d10_100,Ant1_50,Ant2_50,Ant3_50,Ant4_50,Ant5_50,Ant6_50,Ant7_50,Ant8_50,Ant9_50,Ant10_50,Humanoid1_25,Humanoid2_25,Humanoid3_25,Humanoid4_25,Humanoid5_25,Humanoid6_25,Humanoid7_25,Humanoid8_25,Humanoid9_25,Humanoid10_25
252,2041.104022942,3759.800481012,4948.5052738,4993.726835322,2018.321712306,3969.832091166,5106.559310982,4415.376811056,4876.653565096,1900.192535808,4059.476139372,4695.68479754,4534.913175096,4204.307642228,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5325.056363132,2309.881936144,2068.5515017380003,3267.39086692,2601.828700796,2874.085813186,3597.5628995340003,3901.968152736,3122.379257776,3564.439130552,3822.977215422,540.99546158,484.316972956,684.1712211939999,495.90119361,545.200986582,474.53999415,531.7601676659999,601.8810903220001,550.190822054,561.430970558,111009.288632222,85187.710939696,119867.45596451,79233.63597717,105917.272899768,94468.256129602,93324.844400914,88659.780940368,106287.900042914,117986.948885076,3653.61147066,3836.474212844,4590.8168012020005,3935.984793218001,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5161.142105892,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,2895.012173754,3571.29391014,4167.817900745999,3096.674685282,3564.258565054,3822.977215422,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,444.958370368,543.6610194340001,594.1200352940001,639.072445262,549.6562037120001
253,2036.219421032,3828.860742624,4948.5052738,4993.726835322,2037.585555034,3993.183220404,5039.588819778,4415.376811056,4883.933454935999,1897.639489284,4059.476139372,4695.68479754,4640.460310562,4204.307642228,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5325.056363132,2309.881936144,2128.7773723559994,3267.39086692,2601.828700796,2874.085813186,3606.964829726,3912.603534402,3167.308831268,3564.439130552,3871.561264584,540.99546158,484.316972956,684.1712211939999,495.90119361,545.200986582,474.53999415,531.7601676659999,601.8810903220001,550.190822054,561.430970558,112298.244962906,85187.710939696,119055.049181524,79233.63597717,104919.2954931,93501.155530888,93324.844400914,88659.780940368,106489.784525208,117964.94322479,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5161.142105892,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,2895.012173754,3571.29391014,4167.817900745999,3096.674685282,3564.258565054,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,444.958370368,543.6610194340001,594.1200352940001,639.072445262,549.6562037120001
254,2047.788894248,3835.144819446,4948.5052738,4993.726835322,2016.492840204,3993.183220404,5056.116077332,4415.376811056,4883.933454935999,1896.801307804,4059.476139372,4695.68479754,4640.460310562,4204.307642228,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5325.056363132,2309.881936144,2128.7773723559994,3267.39086692,2601.828700796,2874.085813186,3606.964829726,3912.603534402,3167.308831268,3697.535696962,3806.782121592,540.99546158,458.920004056,684.1712211939999,495.90119361,545.200986582,474.53999415,531.7601676659999,617.5918504079999,550.190822054,561.430970558,112313.54135103,85187.710939696,120043.411843156,79233.63597717,104919.2954931,93501.155530888,93324.844400914,88659.780940368,105624.310060352,117964.94322479,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5352.555655506,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3028.6670304420004,3571.29391014,4167.817900745999,3096.674685282,3564.258565054,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,444.958370368,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
255,2047.703341722,3772.600640192,4948.5052738,4993.726835322,2019.673762378,3993.183220404,5056.116077332,4446.34450074,4883.933454935999,1889.532161956,4059.476139372,4695.68479754,4640.460310562,4204.307642228,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5322.450774886,2309.881936144,2240.6458701219995,3267.39086692,2601.828700796,3098.2839419740003,3643.59406245,3912.603534402,3248.986371208,3743.330135612,3806.782121592,540.99546158,458.920004056,686.4904401360001,495.90119361,545.200986582,517.331014674,531.7601676659999,617.5918504079999,550.190822054,561.430970558,110555.7832505,85187.710939696,120345.760278258,79233.63597717,107279.056633812,93964.032323724,93324.844400914,88659.780940368,105624.310060352,117964.94322479,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3028.6670304420004,3571.29391014,4167.817900745999,3248.986371208,3564.258565054,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
256,2043.518734146,3808.150577312,4948.5052738,4993.726835322,2015.808970304,3884.888676372,5056.116077332,4430.860003672,4883.933454935999,1899.094244398,4059.476139372,4695.68479754,4640.460310562,3263.8924990640003,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5256.289126656,2309.881936144,2273.2987303480004,3267.39086692,2601.828700796,3154.330470592,3656.62610087,3912.603534402,3297.231575266,3852.889044538,3805.914839002,540.99546158,458.920004056,687.315417418,495.90119361,545.200986582,517.331014674,583.351458622,617.5918504079999,550.190822054,561.430970558,112333.58285012,85187.710939696,120577.624074964,81450.92928476399,106786.88546718,93289.601574112,93324.844400914,87499.64962822801,105624.310060352,117964.94322479,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3154.330470592,3656.62610087,4167.817900745999,3297.231575266,3852.889044538,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
257,2043.95869131,3808.150577312,4948.5052738,4993.726835322,2027.906896728,3884.888676372,5056.116077332,4452.492212344,4861.687853731999,1895.097947912,4059.476139372,4695.68479754,4640.460310562,3830.549060102,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5256.289126656,2309.881936144,2388.120565314,3267.39086692,2601.828700796,3147.169729228,3698.99875008,3912.603534402,3209.960379336,3852.889044538,3805.914839002,540.99546158,458.920004056,686.64633641,495.90119361,545.200986582,517.331014674,583.351458622,617.5918504079999,550.190822054,561.430970558,111591.510772758,85187.710939696,120147.594647986,81450.92928476399,106786.88546718,93289.601574112,93324.844400914,89140.56762622601,105624.310060352,117547.229833678,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3147.169729228,3656.62610087,4167.817900745999,3297.231575266,3852.889044538,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
258,2043.95869131,3863.928318336,4948.5052738,4993.726835322,2027.906896728,3884.888676372,5069.510849284001,4459.926881494001,4912.44886517,1888.266280332,4059.476139372,4695.68479754,4640.460310562,4268.59414458,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2406.72668361,3267.39086692,2601.828700796,3147.169729228,3581.455213558,3912.603534402,3274.525376746,3945.396840026,3805.914839002,540.99546158,458.920004056,670.823498056,495.90119361,545.200986582,517.331014674,579.8847432860001,617.5918504079999,550.190822054,561.430970558,111551.401307546,85187.710939696,120425.389928438,80991.570724068,106786.88546718,94156.437378682,93324.844400914,89899.27477265599,105624.310060352,117547.229833678,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3147.169729228,3656.62610087,4220.390350842,3297.231575266,3945.396840026,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
259,2054.669366946,3941.900553444,4948.5052738,4993.726835322,2027.906896728,3884.888676372,5069.510849284001,4409.764817448,4912.44886517,1901.544399492,4059.476139372,4695.68479754,4640.460310562,4329.151018998,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2237.640492532,3267.39086692,2601.828700796,3147.169729228,3509.002297722,3912.603534402,3269.4015896260003,3983.05535346,3805.914839002,540.99546158,458.920004056,670.823498056,495.90119361,545.200986582,517.331014674,579.8847432860001,638.545957712,550.190822054,561.430970558,111551.401307546,85187.710939696,120637.961835106,80828.49225957999,106786.88546718,93441.838493088,93324.844400914,89014.61134907999,105624.310060352,117547.229833678,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4248.663144058,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2163.66725503,3582.01334478,2601.828700796,3147.169729228,3656.62610087,4220.390350842,3297.231575266,3945.396840026,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
260,2056.53055129,3936.500497112,4948.5052738,4993.726835322,2027.906896728,3884.888676372,5069.510849284001,4472.129409708,4895.135257436,1907.477366692,4059.476139372,4695.68479754,4663.273971146,4556.743199021999,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2252.164771706,3267.39086692,2601.828700796,3147.169729228,3631.21130826,3912.603534402,3242.7931498400003,3896.623063144,3889.773047264001,540.99546158,516.978775454,670.823498056,495.90119361,545.200986582,517.331014674,579.8847432860001,638.545957712,550.190822054,561.430970558,111551.401307546,87172.59259854999,121081.524369118,79369.046053962,106786.88546718,93441.838493088,93324.844400914,87964.24616921801,106568.583866972,117547.229833678,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4305.854426946,4393.187967794,4654.258656532,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2252.164771706,3582.01334478,2601.828700796,3147.169729228,3656.62610087,4220.390350842,3297.231575266,3945.396840026,3871.561264584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
261,2052.707433822,3934.70283739,4948.5052738,4993.726835322,2027.906896728,3884.888676372,5069.510849284001,4452.658531439999,4917.954893444,1910.920082014,4059.476139372,4695.68479754,4639.696395614,4581.039987501999,4305.665488434,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2252.164771706,3267.39086692,2601.828700796,3147.169729228,3670.607024906,3912.603534402,3279.499282178,3887.62477139,4097.134986584,531.3681270359999,516.978775454,670.823498056,495.90119361,545.200986582,517.331014674,620.0096973939999,638.545957712,550.190822054,561.430970558,111551.401307546,88945.481906934,120497.36587167,79876.11778574399,106786.88546718,93782.118307212,93324.844400914,87981.41948359799,106568.583866972,119162.59457832,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4382.879979664,4393.187967794,4457.282490028,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2252.164771706,3582.01334478,2601.828700796,3147.169729228,3656.62610087,4220.390350842,3297.231575266,3945.396840026,4097.134986584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
262,2050.977129718,3999.14101813,4948.5052738,4993.726835322,2035.495208358,3884.888676372,5069.510849284001,4448.702086271999,4917.954893444,1907.898119338,4059.476139372,4695.68479754,4639.696395614,4581.039987501999,4507.021708486,4565.967017566,4654.258656532,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2391.205659368,3267.39086692,2820.251273754,3147.169729228,3639.451118418,3912.603534402,3296.857433822,4007.21821002,4084.831517716,531.3681270359999,516.978775454,670.823498056,476.321050346,545.200986582,517.331014674,620.0096973939999,673.084878066,581.824773814,585.440831562,111551.401307546,89268.45797891,120497.36587167,80326.28392664,106786.88546718,92741.536350364,97592.272194952,87907.251332564,106568.583866972,119162.59457832,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4507.021708486,4393.187967794,4593.578423086001,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2252.164771706,3582.01334478,2820.251273754,3147.169729228,3656.62610087,4220.390350842,3297.231575266,3945.396840026,4097.134986584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
263,2057.170865852,4058.006162558,4948.5052738,4993.726835322,2041.0132855,3884.888676372,5069.510849284001,4502.885983719999,4917.954893444,1905.672396262,4059.476139372,4695.68479754,4639.696395614,4581.039987501999,4507.021708486,4565.967017566,4628.04023244,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2422.6086153620004,3267.39086692,2828.84752678,3147.169729228,3639.451118418,4384.39623218,3252.167190208,4007.21821002,4082.562349946,531.3681270359999,516.978775454,670.823498056,476.321050346,545.200986582,517.331014674,620.0096973939999,673.084878066,581.824773814,585.440831562,111356.624899734,89268.45797891,120497.36587167,80360.617625846,106786.88546718,92741.536350364,97592.272194952,87907.251332564,106568.583866972,119162.59457832,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4507.021708486,4393.187967794,4593.578423086001,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2252.164771706,3582.01334478,2828.84752678,3147.169729228,3656.62610087,4384.39623218,3252.167190208,3945.396840026,4097.134986584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
264,2053.562052384,4043.191874112,4948.5052738,4993.726835322,2051.56766169,3884.888676372,5069.510849284001,4502.885983719999,4917.954893444,1908.176059028,4059.476139372,4695.68479754,4639.696395614,4581.039987501999,4184.76627931,4565.967017566,4646.738614228,4775.754067471999,4703.0383320460005,5244.744713316001,2309.881936144,2503.239283182,3267.39086692,2862.0563299540004,3147.169729228,3639.451118418,4391.812649828,3378.397684908,4007.21821002,4082.562349946,560.740307548,516.978775454,670.823498056,476.321050346,546.9997776540001,517.331014674,620.0096973939999,673.084878066,581.824773814,585.440831562,112522.139569812,85089.141562716,120497.36587167,80360.617625846,106786.88546718,92741.536350364,97592.272194952,88167.805497444,106568.583866972,119162.59457832,3653.61147066,3836.474212844,4590.8168012020005,4567.870796604,4507.021708486,4393.187967794,4593.578423086001,4699.617142796001,4675.583472366,5322.450774886,2314.9744486080003,2503.239283182,3582.01334478,2862.0563299540004,3147.169729228,3656.62610087,4391.812649828,3252.167190208,3945.396840026,4097.134986584,590.8561859839999,541.3496701880001,643.5621208480001,522.84851067,555.863201534,517.331014674,543.6610194340001,617.5918504079999,639.072445262,549.6562037120001
