n_policy,pack_PPO_Ant1_relative_perc_criteria_best,pack_PPO_Ant2_relative_perc_criteria_best,pack_PPO_Ant3_relative_perc_criteria_best,pack_PPO_Ant4_relative_perc_criteria_best,pack_PPO_Ant5_relative_perc_criteria_best,pack_PPO_Ant6_relative_perc_criteria_best,pack_PPO_Ant7_relative_perc_criteria_best,pack_PPO_Ant8_relative_perc_criteria_best,pack_PPO_Ant9_relative_perc_criteria_best,pack_PPO_Ant10_relative_perc_criteria_best,pack_PPO_Ant11_relative_perc_criteria_best,pack_PPO_Ant12_relative_perc_criteria_best,pack_PPO_Ant13_relative_perc_criteria_best,pack_PPO_Ant14_relative_perc_criteria_best,pack_PPO_Ant15_relative_perc_criteria_best,pack_PPO_Ant16_relative_perc_criteria_best,pack_PPO_Ant17_relative_perc_criteria_best,pack_PPO_Ant18_relative_perc_criteria_best,pack_PPO_Ant19_relative_perc_criteria_best,pack_PPO_Ant20_relative_perc_criteria_best,pack_PPO_Ant21_relative_perc_criteria_best,pack_PPO_Ant22_relative_perc_criteria_best,pack_PPO_Ant23_relative_perc_criteria_best,pack_PPO_Ant24_relative_perc_criteria_best,pack_PPO_Ant25_relative_perc_criteria_best,pack_PPO_Ant26_relative_perc_criteria_best,pack_PPO_Ant27_relative_perc_criteria_best,pack_PPO_Ant28_relative_perc_criteria_best,pack_PPO_Ant29_relative_perc_criteria_best,pack_PPO_Ant30_relative_perc_criteria_best
390,0.9454712867999894,0.9540038484736012,0.9716958169894596,0.9516981604008088,0.8870653874847322,0.7536193826270428,1.0,0.9394526716836472,0.9779711066680332,1.0,1.0,0.7419188264546569,0.9171666920926552,0.9081419563402202,0.9323481132242568,0.9604669177113354,0.9441848641802456,0.9304814063753344,0.858117743739397,0.9345780411847598,0.8016618428462153,0.6324817624918266,0.6372177918852089,0.9410474053014068,0.9662849332098656,0.7984443779334228,1.0,0.9999068294853388,1.0,0.7966400621850952
391,0.8876690885924521,0.9461022967937016,1.0,0.904802485782652,0.9416021548193872,0.6507063107934431,1.0,0.9339086773327652,0.9701722248414408,0.9751294785656488,0.9698334961031524,0.676592932233931,0.9062928209236436,0.975841688496742,1.0,0.9465967896988376,0.9852919985488882,0.9464057331256276,0.8632645449183319,0.9007099614630354,0.7277680767798156,0.5830058746859884,0.7116910426124977,0.8954024339346441,0.9373684626006196,0.7499135864320949,0.9694484875813478,0.9541717885290566,0.9904474145806084,0.7839477157098457
392,0.8991675125713893,0.966250193729041,0.990465286697195,0.9279624675574192,0.9486475486509558,0.5931287182266562,1.0,0.94956563649439,0.9445678755712604,0.97625999046304,0.9653428373537944,0.7173273130441671,0.9188125054052098,0.9196320689408723,1.0,0.9709739058738582,1.0,0.956880682468306,0.9222403004543054,0.9294492231590588,0.7804786776522197,0.5326181003420736,0.6719722552293963,0.9540427242300764,0.9589147342214784,0.7927381962796283,0.981740550678974,1.0,0.9708713299306028,0.8193190566083207
393,0.8780992099296919,0.8887824800232746,1.0,0.9584276378017772,0.9351256554772877,0.6092012007518157,1.0,0.957148285003986,0.9021161434356392,1.0,0.9487287118885176,0.6361833430150209,0.9238184898834124,0.9379672187056008,1.0,0.9553024886067736,1.0,0.9974302677142932,0.909784473557345,0.8539744605932579,0.7419318323536628,0.5282394488605658,0.6300318565853319,0.9538329363731544,0.964002029189483,0.8207948235172844,0.9690027318133811,1.0,0.956499269118482,0.806861601418238
394,0.8651965727220016,0.9034533871467524,0.9217917708002822,0.9627822739305812,0.9154957357308914,0.6195353466514786,1.0,0.9515100029343848,0.8764889039579283,1.0,0.940159053526562,0.6091666061323329,0.9701866291580312,0.945746396123419,1.0,0.96318663083876,0.9686276062798284,0.9807610399277844,0.8795399378699987,0.8935871364926318,0.6293396025810065,0.547700641263701,0.6123954908317406,0.9553789027238908,0.9649036938648976,0.7871329929171348,1.0,1.0,0.9164993272552584,0.7685259545231206
395,0.8231629887459145,0.9061302462152374,0.5380476367281277,0.9771206882404928,0.9218949783956328,0.6930636884587623,0.98557278584802,0.9322827938516228,0.8848870984308244,0.9727892269907892,0.9119389718746836,0.5943369299282286,0.9573041861614644,0.9461993951174802,0.990138804495735,0.9903992860153495,0.9245880012516072,0.9090389427144044,0.9218593790472112,0.9821909822165842,0.6697787121674458,0.558180898805377,0.6147680439688841,0.9770118147706416,0.867275327043844,0.8194708173649796,1.0,1.0,0.919989197541808,0.7621987820253618
396,0.8439700704267404,0.8383807759045527,0.5563620458572108,1.0,0.9199022548116004,0.7183485113937693,0.9765979140588156,0.9536277763566012,0.8672216058467482,0.9892294524350956,0.8458554475290039,0.6242939623543767,0.9578896217858694,0.9645728664352684,1.0,0.9827812704807076,0.9757145712088638,0.9486216119506,0.8684620264634871,0.9626907207938752,0.701563783093408,0.5565048389210573,0.5171244310502288,0.9686864714515802,0.8298119322222923,0.8687681961626718,1.0,1.0,0.9416633475964848,0.6803242419116496
397,0.64846725730454,0.9138208131660356,0.6055934186494686,1.0,0.9132590089315042,0.6445326336759465,0.9958486399233442,0.9819693748950136,0.8687126675240915,1.0,0.9485084830992918,0.6473805155764105,0.9879105481569244,1.0,0.9788826833566142,0.9692436786177762,0.9303045512576862,0.9477857445549578,0.9389244224843806,1.0,0.7040878331325724,0.5487229293339717,0.5173579626394113,0.951042930402257,0.8337375079265107,0.866515407659304,0.9646193116241346,0.9988918799696652,0.9552068223723434,0.6706967418878372
398,0.5753303965723081,0.9169718464279046,0.6053728072094415,0.9967578808951104,0.9073577314380238,0.6620923701216662,0.9994564601957462,0.9680561685593552,0.8817365639953407,1.0,0.928678933930906,0.6049613335753317,0.9829425089342024,1.0,0.9900450540011076,0.9914388588035546,0.9726228732787824,0.8754791350351311,0.9118539105797512,1.0,0.750033424459627,0.5166320276855082,0.5739115097082311,0.9308276265829116,0.8973253316935493,0.8933741118322688,0.948660435773595,0.9658614205995528,0.950099420256574,0.7145779785026011
399,0.5743954020903823,0.8306498981793378,0.577473123126455,1.0,0.9296631226599492,0.635840809351235,0.99837335947963,0.9722626473315183,0.887834849421087,0.9840203458534328,0.9071683281124991,0.6129292431211483,0.98877319091618,0.9361614877736788,0.9887430121997391,0.9833956834304218,0.880478101761832,0.7650516008122531,0.8591107379382433,1.0,0.7940777120515075,0.5169668228809727,0.5695234718662475,0.8898282734971472,0.8904854481271954,0.8652863924772491,0.958868509362236,1.0,0.956694909220848,0.7440701265156012
400,0.5494627035203734,0.864725744910229,0.5864784019632361,0.989961864523167,0.889600552982681,0.6479942463612073,1.0,0.9708435999484684,0.9417505685237648,1.0,0.8892794560288532,0.6527341277481755,0.9745543766075592,0.9768420557314756,1.0,0.9675055488906978,0.8907994327209772,0.7443075491056169,0.8610919286792561,0.944996169897976,0.7170994483887589,0.560998989024355,0.5869813353661677,0.8718039519963969,0.8981357513659771,0.8526662180835911,0.969368279511002,0.9915605569890285,0.9972720451919672,0.7080348142729235
401,0.5700483981582617,0.8907297852355953,0.5644863960545126,1.0,0.8765870049618026,0.6418939074920971,0.970778063354735,0.9017229548235144,0.9757430781843844,0.9993045837809358,0.9075830927063852,0.6859016164457716,0.9913786454660282,0.9576523220604812,0.980108865588685,0.982871089852862,0.8708080723164962,0.757215858606969,0.831703750608731,0.899208631513921,0.646020644560322,0.6805481530776213,0.5499389389675379,0.8252391650038725,0.9352961627297938,0.8555729400142791,1.0,0.9881886847900998,0.9855467075866976,0.6816342454623763
402,0.6082646602354314,0.9636890748687784,0.6295530796629697,1.0,0.8988682635411445,0.5870754995579502,0.9457220341686524,0.895103370982584,1.0,1.0,0.9260943059793992,0.6604191143298073,0.97077106648459,0.9650526591091936,0.9615165434393802,0.987151801366683,0.8457413909471165,0.781393708446616,0.8458244904001726,0.9045800979548282,0.7558053166744116,0.67389942208879,0.6038637227042067,0.8784751500150243,0.9064183980657472,0.8584025744323651,0.985737849182,1.0,0.9803660836639636,0.6915576284847211
403,0.6413276014904349,1.0,0.6252548297360814,1.0,0.9284914680832528,0.6003565022203813,0.9626588338745086,0.8923458156699908,1.0,0.9763689297047736,0.9786498993128918,0.5455892726664822,1.0,0.9746926590573476,0.965487733572789,0.946623340230375,0.8402169376470509,0.8119922015507985,0.8264149530767088,0.8454501762604568,0.6865101852901265,0.5836504505394945,0.5603295052292686,0.894908904665805,0.9957151634344,0.8423240150979702,1.0,0.946277747467376,0.9919723330172696,0.7552671110141196
404,0.6028960730392086,1.0,0.636935240371608,0.9910117420729782,0.9696175831097308,0.6245453579335875,0.9567581906156604,0.8765811871386947,1.0,0.9779543798926112,0.9469759183010495,0.5269686498798979,0.9704653691852584,0.9379595853460952,0.9733898037716208,0.9333175476783292,0.8398935624222654,0.8206946894910204,0.8310735485486246,0.8483556588363427,0.655384888497994,0.57365219311288,0.5464658259348358,0.9385663765639998,0.9212237787221544,0.8404340441586949,0.975690265695099,1.0,0.9983565828439462,0.5507324673438954
405,0.5758197888585808,1.0,0.6515420133635683,0.9668101039036848,0.9454552180344205,0.5980934363801078,0.962275836637905,0.8875932373138149,0.9894680698683684,0.965542090246744,0.9053423456935304,0.5717220244057027,0.922328645197764,1.0,0.9520168263390576,0.9577575027659704,0.9127354749762632,0.732562388983885,0.875594063890763,0.9331027945913758,0.6660180798918494,0.6502593243465057,0.6920882309046098,0.9565174501842384,0.9446997484459264,0.8353515882021574,1.0,0.944182923987898,1.0,0.5733740834891689
406,0.5733645440110849,0.9831149252069884,0.7247432710573439,0.9739689608753652,0.9190252352521244,0.5681119325754056,0.9222897155670716,0.8345610401232882,0.9837762445105468,0.9670281832762376,0.8892120235364473,0.5391126629635148,0.9759840095349566,1.0,0.974322302529983,0.988386077145693,0.8948035866940643,0.809312692204399,0.8981350969485314,0.9381267751050753,0.6412303158765462,0.7057755265990936,0.68004490640755,0.936837724100314,0.9390902454454616,0.7693440879981313,1.0,0.9709928502522592,0.941955180751998,0.5899604086525594
407,0.56858450055832,0.9958114889778308,0.7257807456028312,0.9629311590425766,0.9794278306962738,0.7050256075215454,0.900755700284271,0.8433199859025825,0.9426796209063378,1.0,0.8692834818316492,0.5865443582995665,1.0,1.0,0.9888142727968978,0.9846160799574276,0.9435838610424097,0.8964376904866808,0.8923409077632691,0.9135635310774156,0.6778395925507187,0.6807346086702911,0.6980920747398143,0.8765435372366367,0.9965525029037304,0.7868374259764003,1.0,1.0,0.9570479686464396,0.6126087288093707
408,0.493187485122761,1.0,0.6649770034573796,0.945528586100561,0.9465903539368702,0.6891909512345337,0.8429457041276031,0.8052015355425488,0.940346396173978,0.9578722721267836,0.8244132766770913,0.6421354417877856,0.9373973961905196,1.0,0.9677116495953568,0.9333872232880164,1.0,0.7513612674539639,0.951671801600382,0.9096970890899088,0.6405637997478811,0.7153179056321355,0.6733293025440735,0.8926081755166989,0.9760380622219956,0.8024804231263445,0.958237984313863,0.975625339588678,0.9842599652765848,0.7347548430647203
409,0.4897053960000905,0.9874094490569736,0.6943031776328601,0.9658201361525652,0.9192718966752148,0.6031393484227691,0.8497979669860459,0.7679896861472376,0.9539992291244718,0.9588330139289258,0.8121212293507903,0.698512281002907,0.93700588488867,0.9912120855405804,0.9188743170931798,0.9861020498766142,0.9778219032513352,0.8302801658948247,0.8247855539108286,0.9451587455604996,0.6135242176462832,0.7504760087190842,0.631712002656145,0.9311579832624431,0.9738134011800452,0.7450375155937774,0.9452216404896844,0.9874361781651704,0.9525623013827704,0.6233374510353953
410,0.4899561765713776,0.8835388700895916,0.689472695798914,0.9926506141437824,0.9169568708521731,0.6581234629687084,0.805260247064012,0.8213031864124765,0.936178415125364,0.9905948816649648,0.81201420357315,0.7853340143313051,0.9399184691707436,1.0,0.9809004084637678,1.0,0.8682903105613894,0.7696512572035578,0.8319632824530092,0.952227448191698,0.6636560567225442,0.8005655326949214,0.6337275062196194,1.0,0.940537313410798,0.7609673036584108,0.9051351488245556,0.9505507934040736,0.9770667904565836,0.6143032544833729
411,0.5550841477434925,0.8546503051467362,0.5874228255439641,0.9970081558993142,0.895278622671653,0.6507642473634146,0.8371577685960787,0.9544659529554884,0.8255890376177151,1.0,0.8046224782953202,0.6967538798252939,0.9396889245827804,0.9881390216385532,0.9126473314607476,1.0,0.9122897878006836,0.8431814374800213,0.8919354164766773,0.9687940418094364,0.619585613425407,0.9090977479320864,0.6244861512936644,0.8909031476927727,0.9675167098831926,0.7635541364172583,0.9336876683076242,0.899020800827585,0.8967137081830403,0.6277683729349919
412,0.4888272585771332,0.9249690080031894,0.5670978253688855,0.9746659997587412,0.8869693363586579,0.7131132639001332,0.8022139289261109,0.8800175413371639,0.8621501587266642,0.9905078819548642,0.8342611864079682,0.6789371706943264,0.960578503092174,0.9610380235094595,0.9067371791052964,1.0,0.8555192690596307,0.8057936940408894,0.9114694609675632,0.9133665529539594,0.5941828741325987,0.743238183702841,0.6422179238435679,0.9295112597820592,0.9377312283524024,0.7867586837947693,0.9311401299686636,0.8987365758160197,0.9103450231094108,0.6287451133433464
413,0.5130919393060105,0.910144250231085,0.6056597435004157,0.9812448754662207,0.8784069577100718,0.7486811211057206,0.8115485392974526,0.8702897328521739,0.8687787676924468,0.8456645395597834,0.8378343558919336,0.6217824257272524,0.9610600385055212,0.9213152211598648,0.932806792832986,1.0,0.8854659850416849,0.831102795021591,0.8746827170690522,0.9770669280845808,0.6595358199049677,0.7506069966175687,0.7326172223258802,0.9873674268898178,0.9763095564193452,0.8481294592515262,0.9861980952536276,0.8856154170491267,0.9172160033703852,0.6373313209150969
414,0.4775413183189777,0.9036623266028818,0.5913852747025855,0.916419825061734,0.9227206381238202,0.7044110553756231,0.8916441215334125,0.9515872408398314,0.8690462734496066,0.798243306371694,0.7783129114406472,0.6560839628344776,0.9679860221355586,0.9575357260337146,0.9389132102072718,1.0,0.8360131666044973,0.7704037138777218,0.8867418895737542,0.9402334386172112,0.6776414081866514,0.7256871654472365,0.6409471788506788,1.0,0.9519729431402512,0.8222471292237417,0.9711727277916642,0.9110860100410408,0.9282091811414832,0.695328018812299
415,0.4687675749496255,0.9699044625258032,0.6303220425007935,0.9539196618665796,0.9012646467925002,0.7570099966616965,0.9072518136376378,0.9212654960397886,0.9102628901417852,0.8584852460085514,0.7357055319685031,0.6646902753582409,0.9616432380695704,0.9691319390082708,0.9181477966469592,0.9788920503830824,0.7640709317386967,0.7705871186295684,0.8606423847345954,0.9498604023040172,0.5489389336698471,0.7180614426350123,0.6017007961017649,0.9829370664162944,0.9338621284811884,0.8271824727761279,0.9778731270493496,0.9152631621851668,0.8730598876752341,0.7452934951764075
416,0.4584508309319354,0.9517045701576792,0.6310653329602461,0.9751281734030748,0.9445811716011996,0.8315996706924857,0.917781551154034,0.9302535148852824,0.9458072208438624,0.8297858311728952,0.7924532072921908,0.7602698671160711,0.9730482430122775,0.9143469520279712,0.9216589620173607,0.9364051726722668,0.8342697055393866,0.8493097593253272,0.8495660953941859,0.9734036206676714,0.6280485466160677,0.7684110485294481,0.6809022141377259,1.0,0.8843701582257796,0.8194592656181674,0.979623130385726,0.9079715963185788,0.8965919731112011,0.7762806418251553
417,0.4611643970760987,0.9513213349943788,0.6813923009061176,0.8898673879785772,0.9783819964740792,0.8228858306306049,0.8911687326212231,0.9454194269965538,0.7971775869446692,0.8300792562077708,0.8447086803099473,0.7167545962831333,1.0,0.9334963106953033,0.922949630824137,0.9791561688995498,0.8404637854143757,0.8291784658860616,0.8605659619925696,0.9181527937800924,0.619258286525494,0.8107215415139732,1.0,1.0,0.9301656392944844,0.7906098165823834,1.0,0.8982967649490913,0.8384202875663344,0.7965983594798892
418,0.4965182937243416,0.9189219668976616,0.7196288147612226,0.9500687963484252,0.9821732143664412,0.8425591252279232,0.8719688829348787,0.9087766233187096,0.8516989582747214,0.8060958536056474,0.8505091186678322,0.7110567838901812,0.9868685121032932,0.8724151967057009,0.9021885829297528,0.9638668457733196,0.8837257994770891,0.8111541477281319,0.9156109498870564,0.9432454722098628,0.6273238057594868,0.807116080411243,0.9836988186758728,0.9493357980004828,0.8770242954731118,0.8203866548511405,0.957286700954261,0.9553106016477748,0.9080442430265644,0.8030325985391207
419,0.524010049764022,0.918373274640358,0.7918445885221659,0.9576600410492028,0.9740447421975452,0.83090280308594,0.8778187736041456,0.9099954456242036,0.8807838561170641,0.7577462086078666,0.8374169583615069,0.8789795498171685,0.9878382495742856,0.864129493073355,0.7711477661854094,0.982769128125699,0.8002483651902587,0.9006093824424041,0.8861259200218821,0.966994677276264,0.6781075067326515,0.8579908397053103,0.970852211591154,0.9688461972834908,0.945692846226608,0.8171719084499512,0.9712418632579256,0.9419406968837588,0.911955195098992,0.8900363414680031
420,0.5334689290842376,0.8106586843479984,0.7926631231753225,0.9923479386873932,0.9392178533195058,0.8323017985024047,0.8653961438812303,0.8163501850440295,0.7716428279582386,0.7883403451672736,0.8776701840220217,0.909094196892658,1.0,0.8881802215525165,0.7924209121671669,0.9913845816109792,0.8194685827433769,0.810861785734377,0.7737168237113407,0.9572569995979614,0.7107031910776532,0.8998100920201613,0.944403192854114,0.9502121542736246,0.8965579610144028,0.8463927486869038,0.9025527677395324,0.9263860755360208,0.9228463247671588,0.915537177864035
421,0.6192686283939977,0.7715744820096434,0.7129239892386963,0.993915293169112,0.8958648329031526,0.8394636667128833,0.9350534604373724,0.8164798743832178,0.7475545741032831,0.7920852462076229,0.9221660109070436,0.9157780916793222,0.9785681540825748,0.9338065379095988,0.766842366676667,0.9944272127560416,0.7715581045767832,0.8788406961953628,0.801713238552617,0.935140483440969,0.6351277692292872,0.9322956114928732,0.915158302192302,0.9536560569897712,0.9503835864078104,0.8426085437369808,0.9446903928153556,0.938531896048029,0.8558625938865775,0.9116218168803888
422,0.6468536113435225,0.7596740302661352,0.756029996058165,1.0,0.9594726726459636,0.8309660482344758,0.9344886038285646,0.8545989558056745,0.7899388245461418,0.7921514646740668,0.8961467446973473,0.8933882073773634,0.9283451773673334,0.9905976138111184,0.7539681987163361,1.0,0.84021075670691,0.8220142651157708,0.9146267977827952,0.9944798633276528,0.7292216726563416,0.8503073571494053,1.0,0.9490430362584532,1.0,0.8287990284033155,0.9499601686728822,0.9787077219649756,0.8480567253337289,0.9037371985967816
423,0.7055658972280843,0.7030801663820663,0.8148066268948424,0.9853783940411408,1.0,0.7898011973566269,0.9438577696951024,0.8855383431372317,0.8043183541752051,0.8594760151847745,0.8656689251493891,0.9396812207231162,0.891107376198905,0.9967217654487864,0.7188315366423117,1.0,0.8679082313196734,0.9721498958012008,0.8613129573743818,1.0,0.804165616277064,0.8588465260825132,0.982712690627426,0.8968179994770996,1.0,0.8383652745298097,0.9976829361880328,0.9963040321443026,0.906129873391585,0.893476406524481
