n_policy,pack_PPO_Walker2d2_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d9_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d10_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d11_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d12_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d13_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d14_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d15_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d17_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d18_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d19_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d20_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d21_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d22_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d23_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d24_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d25_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d28_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_Walker2d29_norm_from_mean_worsening_to_improvement_reward_diff
12,0.9146145542307212,0.7234689706504488,0.7084260090611307,0.0,1.0,0.9473845531997817,0.8449525278169215,0.8059067938158804,0.4417604123945663,0.8250916739189789,0.8775889116830703,0.7597341038595323,0.8690689997702891,0.9302530199773776,0.9025587526810712,0.0,0.9027458852475082,0.3598571100444948,0.8143872870598741
13,0.8938691867494813,0.7263861261961156,0.7518591027427114,0.3170066201998648,1.0,0.9497369577173856,0.8098345663815774,1.0,0.3093650413949388,0.8430507396708855,0.8654764299257329,0.8523038032846552,0.8811194842576736,0.928862324779412,0.8494083941052499,0.3809105494205207,0.9216334459706136,0.469163845785172,0.8105766074097953
14,0.9346740700805956,0.7698383751131008,0.7628228972692669,0.2128697264111831,1.0,0.9641397166546608,0.751972919158287,1.0,0.1838415647015157,0.8479986667380076,0.8852358475820374,0.9078868131081888,0.879675718845923,0.9395465723067632,0.7242562012000919,0.2685683494275941,0.9287410629932902,0.4347086428751422,0.718722945419221
15,0.940455066583487,0.7970201657690323,0.7720553891406396,0.4511707156454073,1.0,0.9970923362688608,0.8282370216751457,1.0,0.447812935508773,0.8537702420950625,0.931328371927731,0.9477713456721688,0.785063159485549,0.94025640613879,0.8607960531468497,0.1046973692319815,0.899166873112968,0.5520252839645767,0.7102567103023122
16,0.9495584591270354,0.7966589583342424,0.7913770866782142,0.3774292604944138,1.0,0.9973904613421192,0.7646425622119476,1.0,0.0,0.8623520225745076,0.9548484581985328,0.9570040705623932,0.7130482462465828,0.9437295838167068,0.8192787648027939,0.0520066130115151,0.9158813710745466,0.3727051530937497,0.6846750202909295
17,0.944697677294174,0.7925418788183398,0.7535394422104025,0.3640502135833804,1.0,0.9949215795215104,0.824646495268613,1.0,0.5183265486715747,0.8688570574963791,0.998783552042346,0.9671255367484244,0.7126608856309955,0.9321601002836404,0.9501069413431183,0.0983053978498015,0.8985531469169161,0.4392982603527252,0.8597089379088309
18,0.924736804543708,0.7713632323282128,0.8162340570068819,0.2072841946811429,1.0,0.9668768726453068,0.833511201800639,1.0,0.886268786273334,0.868674337324812,1.0,0.9709210298806268,0.6224822485433068,0.9254875086163048,0.877217881787344,0.3099957825237293,0.924288347264526,0.4071459799827731,0.9028819689653586
19,0.9500004854058564,0.7855135109264574,0.7751861271259134,0.0,1.0,0.9482854853846316,0.8614948234854388,1.0,0.9591839341591172,0.875719462015673,1.0,0.9721764050116984,0.6216831839118504,0.9273911210567524,1.0,0.718182378983121,0.9574371231908834,0.4243514213280978,0.953605399776525
20,0.9600347895564098,0.787312450750925,0.7892688696951287,0.1400930036084769,1.0,0.9467563626086052,0.8100347181436609,1.0,1.0,0.8762096227385191,0.9965334251154524,0.9743962879028932,0.6415153679070645,0.9353803299998034,1.0,0.7256751710421608,0.94380888937966,0.4979971215156519,0.904210092765176
21,0.938394503517743,0.8213725639904992,0.6676769887415374,0.0,1.0,0.9701961816545358,0.807415319452893,1.0,1.0,0.8687328991488152,0.9956180839158738,0.9749557648065416,0.6932704867537971,0.9234479548443116,1.0,0.5125888081094953,0.9428523578708964,0.5970694313440859,0.9606264049503336
22,0.941802087811106,0.8282332427941845,0.68129723228703,0.1391355946181878,1.0,0.9898813888147072,0.855959724857506,1.0,0.9970969940418432,0.8547787694237038,1.0,0.971140533713212,0.5538213407149737,0.9122572381866556,0.9781581684448064,0.2393202791332458,0.9295584344410924,0.3231761680707174,0.9327628146604586
23,0.8889063734783329,0.8290489661154095,0.7323750665634737,0.2603429826930625,1.0,0.9794489286843684,0.8237473424970532,1.0,0.5841638676083873,0.8695201067706277,0.9672183709798836,0.9645048156206508,0.4689066340995784,0.8797472040752892,0.981609312465284,0.1188443541678957,0.936872386752298,0.5928415959869132,0.8504494746588614
24,0.8834601027052971,0.8365756329330177,0.7937986651230596,0.1919117509347516,1.0,0.9601647393161976,0.807668814215983,1.0,0.6108237394667942,0.8624376504546033,0.9507242498262828,0.9725897392298742,0.6564746861619486,0.8913476675834842,1.0,0.1430962282911071,0.95362988787623,0.2310164726314525,0.8252367253129946
25,0.8712998976094046,0.8023293101834694,0.6750287955730667,0.5182032239352414,1.0,0.9303245641148348,0.8237032550138117,1.0,0.7463967154099508,0.8541723633246976,0.9410498034825026,0.9691545769270172,0.6975156771504613,0.8923450423524241,1.0,0.0307957326885696,0.9535996665114748,0.4884731076186313,0.8693037639716195
26,0.823195866659606,0.7253107346120328,0.6284524531822988,0.4705513261813345,1.0,0.930255930574606,0.7881855926102955,1.0,0.0504938126683779,0.8608102928624025,0.9140954035879296,0.960693500640586,0.6727940620036407,0.8897865001407117,1.0,0.0681144510273037,0.9521559813166344,0.8979175003951424,0.8097729032249906
27,0.9187066733750212,0.7678308078876229,0.3183920566823847,0.4154462512418169,1.0,0.9339876187018584,0.8183376910705935,1.0,0.0958042380072769,0.877641675702251,0.8721530704236562,0.960684385615536,0.5730499985363166,0.893179577216295,1.0,0.0559041949392445,0.9394093144513638,0.8250816248570783,0.8299629085072902
28,0.7121496785054267,0.7198271021667862,0.2896948465065772,0.4559884327125389,1.0,0.9346273450024436,0.7048127972047492,1.0,0.0768120605886263,0.8887740826035037,0.8776436839644233,0.9607568631702084,0.7137734038705622,0.8895319307758796,1.0,0.0223072641480316,0.922900802354216,0.8564592026777688,0.7839527631722935
29,0.8919437046356092,0.6849699405901524,0.5274048337886302,0.6636212713617232,1.0,0.9057608410953744,0.7613513001446505,1.0,0.3323683942378758,0.9047168793314956,0.7906771354026796,0.9489102471550532,0.6661377665825589,0.8769106988498596,1.0,0.0850697593253139,0.9414064816025428,0.8336360310839367,0.6912277568599188
30,0.6890336574887864,0.6432875860091901,0.1957076554285642,0.8268516681962225,1.0,0.917176787754539,0.68829790515744,1.0,0.398666781176675,0.9082113306964666,0.723898412080078,0.9574477965724084,0.6888334117717331,0.8743910086208153,1.0,0.1745558066389872,0.9231163854594412,0.7005013677705706,0.5718963451577798
31,0.615169217773348,0.7089159836081248,0.3080696004420257,0.8026040357168275,1.0,0.908709182400183,0.6259428254002177,1.0,0.0734792191468596,0.9126125188370882,0.6918863001377159,0.9596195851265076,0.6342465963781702,0.8657451035400644,1.0,0.0769336129606751,0.9383241780999854,0.5381788467570334,0.2301991033333739
32,0.5733071218234274,0.7998608154000599,0.0992071547457682,0.7893903025580115,1.0,0.9273246245624436,0.6724877670376758,1.0,0.4333304983511681,0.9260369731053152,0.440881748075078,0.9676325464657676,0.6755164895148962,0.902672686866802,1.0,0.0,0.9736361155092894,0.8153089853298413,0.1510028740805546
33,0.7143440687103341,0.8541493044188591,0.0,0.7461826709250395,1.0,0.8915890420993099,0.7256918212676936,1.0,0.786195938746398,0.9382724732793718,0.4266613954718896,0.9676546524126944,0.4917754727023261,0.9137525562258468,1.0,0.0589542714180099,1.0,0.8036285694471693,0.257314311574258
34,0.6220573160530033,0.8271446382381823,0.0,0.5069057623489843,1.0,0.8586163670584644,0.7849615667791787,1.0,0.7433821000938998,0.9205968739340986,0.3485615428198221,0.9531141885294132,0.3710703880726155,0.909467328019866,1.0,0.2508796199699986,1.0,0.3871924499796131,0.3998560983389503
35,0.5814818165267374,0.7654097168784281,0.0407307774174132,0.5795919808659118,1.0,0.8245558030753853,0.826078395887965,1.0,1.0,0.9452905865498424,0.6121390850755966,0.9637160511429844,0.4543020545368633,0.9111671228384745,1.0,0.1245821577863739,1.0,0.4857691646898591,0.6920903579305873
36,0.7795132078609995,0.7421401373791775,0.320317652379631,0.3844505086106558,1.0,0.8298585050883583,0.7335373293952097,1.0,0.8138885121527603,0.9486066639213436,0.6085698443279588,0.9581423623208783,0.35870451680218,0.840379507429342,1.0,0.1053277091720867,0.9748110194420948,0.0,0.7663262933757887
37,0.8108007784623795,0.71407830920304,0.1777925655118198,0.4249960232953023,1.0,0.8224279295979284,0.7034698758596092,1.0,0.8733629321973502,0.9261989246555264,0.6553730668397059,0.960457031147268,0.2286922997673057,0.850181434155417,1.0,0.0020993431160999,0.9856674881797376,0.1082312517782745,0.7394210464463354
38,0.717208290465875,0.7161603019521503,0.2918003003537148,0.4607515667606418,1.0,0.8063506473050953,0.6328248449966644,1.0,0.8419630824401817,0.9078372627111732,0.7015122669169555,0.9476410414797566,0.0,0.90661957014506,1.0,0.1958861399277104,0.9911114429809834,0.2101253913997373,0.7685117140759736
39,0.6957615283598908,0.7240546319878151,0.3682055479416958,0.0,1.0,0.8121572724663999,0.3875153196551804,1.0,1.0,0.8356089913837579,0.6706968589556307,0.9533275654028132,0.2803061580321132,0.8906730609837926,1.0,0.3477534503234786,1.0,0.0,0.7519779102927978
40,0.6306710842370388,0.7500742426348256,0.2115132085757846,0.0,1.0,0.8157814517398173,0.0722388405393595,1.0,1.0,0.807200236682308,0.5096093783545063,0.9576975398864734,0.3276008490100687,0.919639428273528,1.0,0.2339481150816094,1.0,0.1460401778199377,0.6935073620765181
41,0.666116336785574,0.7532253358680984,0.3075683162287076,0.0,1.0,0.8401264339327074,0.1665772180503064,0.9891163743778268,1.0,0.7870246900899514,0.517826934030535,0.9623409854146908,0.0,0.899642088078586,1.0,0.0174252140621893,1.0,0.2883495114028216,0.6026642781343086
42,0.6828218429322356,0.7531254118699736,0.0721817841001054,0.3332799761452111,1.0,0.860924240778359,0.0,0.961733408641738,1.0,0.862824018006446,0.4446911704229115,0.962139658438159,0.0,0.884631957506835,1.0,0.0,1.0,0.3112251934125717,0.4902541370475946
43,0.6995181152464782,0.7958338663314746,0.0511143917054194,0.5312742058271568,1.0,0.7773396810158856,0.5601122442812201,1.0,1.0,0.8656788423271986,0.5782449763267379,0.963006718177388,0.3053598182288285,0.903292483304454,1.0,0.1890167733424715,1.0,0.0,0.4856922670959711
44,0.8190314399004426,0.8071933098026525,0.1907517863354684,0.6260445839029076,1.0,0.8054478217857505,0.2874796946177895,0.974877559970018,1.0,0.825868076259492,0.6949646992483928,0.969176203610142,0.5404725876894372,0.8401261123246678,1.0,0.2598987239136637,1.0,0.2506142171841762,0.5520856588476237
45,0.9064324672767506,0.8214811861408581,0.7401528081700137,0.5543116624398742,1.0,0.7426627045851283,0.0,0.9856667385765336,1.0,0.8857622930213318,0.8819746050012574,0.9636572345911728,0.5035936878927674,0.8259599241610859,1.0,0.4914590977267087,1.0,0.1927226187440307,0.3385834649399467
46,0.8684689595120743,0.7772039737418021,0.6944768173856355,0.636384606693226,1.0,0.7083023076762247,0.4118071546961155,0.9438216457125828,1.0,0.8320412660246521,0.8571454275794564,0.9648215719853928,0.4196642524934125,0.8598767726787372,1.0,0.2945157041976161,1.0,0.0739940999872157,0.4768456204851708
47,0.8861200742669145,0.87326676556829,0.8490770824828703,0.8325607104841993,1.0,0.6410309752827903,0.29470971543233,0.9465984775137092,1.0,0.8879633798922109,0.859393901804488,0.9616641271274708,0.5318476886990616,0.8643770109906751,1.0,0.4808186461422429,1.0,0.0,0.4179292349756245
48,0.8841224971776598,0.8501580783176282,0.912948792098205,0.802651003762697,1.0,0.6507407583204279,0.0660695171262847,0.9678758566884986,0.8906539949099465,0.8748981571719389,0.9194788696256816,0.9471404324388498,0.6068324709770003,0.9056685102178136,1.0,0.002378315367164,1.0,0.0,0.4148712838373875
49,0.9332970624791496,0.8924577292440496,0.9587031574592536,0.7669934676856162,1.0,0.6974672573237717,0.1071190966783046,0.9612612332785532,1.0,0.947249317426669,0.8788017867761668,0.94590164053054,0.5004155158656316,0.924151193913816,1.0,0.0,1.0,0.0,0.5658821432908617
50,0.9672333919402754,0.9861621928327674,0.7427118356761109,0.8667371496446301,1.0,0.8200254841755844,0.2715226440739456,0.987498825671673,0.8320113827802398,0.9210137645841752,0.9092801794521836,0.9378122860126984,0.5154414767154957,0.9364542982660709,1.0,0.1919884444521009,1.0,0.0,0.5395448556746758
51,0.9359010247348736,1.0,0.3629970083536006,0.6736054828979996,1.0,0.8630328766807202,0.0,0.9871343535439934,0.9694289328093632,0.9138042511269394,0.9285248998900728,0.9469846581999246,0.7520675098399059,0.9579862371061796,1.0,1.0,1.0,0.0,0.5196118411573257
52,0.9262759671415004,1.0,0.1468886037674641,0.7329188200081698,1.0,0.8524911751151351,0.0,0.9803292428270284,0.9997124271447884,0.9402157957199728,0.9495025296398724,0.9449705002964064,0.8078732883030876,0.9526314853165868,1.0,1.0,1.0,0.0,0.4548002910423373
53,0.9484396543383156,1.0,0.0,0.5877331254028084,1.0,0.808668658446234,0.212143038851707,0.950866115609772,1.0,0.9031595457047537,0.8953835555454094,0.9646424383954622,0.8062774435514253,0.9474291957044452,0.9254525379217096,1.0,0.9935689016864632,0.0579592615860139,0.5624828980732873
54,0.9571329178418482,1.0,0.0,0.0540172369687877,1.0,0.8323064729133896,0.1376448352757373,0.983909884031269,1.0,0.931024087680976,0.9376491330229464,0.9620752217450326,0.7489083541258655,0.9462835837140916,0.9458482948993718,1.0,0.9275631354641108,0.0820864086546888,0.5963735195144286
55,0.9763233616621056,1.0,0.0,0.3262491716142344,1.0,0.8168936474196331,0.2960542796122983,0.9834596478086371,1.0,0.9193647655483712,0.8950610676050078,0.953073199472151,0.4524032309687111,0.9460387224177071,0.9754065614799964,0.9319219318867252,0.9180118503662924,0.1612534163252471,0.6833753837908175
56,0.9826622971209475,1.0,0.0,0.5065922547789129,1.0,0.7354414865137533,0.2059531348909196,0.9191611203351746,1.0,0.8420213985351132,0.9429280691528598,0.9386338331045416,0.446471315051172,0.9540556875862356,0.9948420872424536,0.986614148125104,0.8736318081053479,0.1287712997588955,0.622637678633134
57,0.9759877021217244,1.0,0.0147424781050341,0.5601398733584659,1.0,0.8120176241306394,0.0172475645986001,0.9590396196239008,1.0,0.824673097580445,1.0,0.9484767218248056,0.5925128681337088,0.9848873273100892,1.0,0.1550104517542942,0.9255752141222308,0.1780015345092666,0.8235762589777117
58,0.9501719116586014,1.0,0.0,0.3049651434263437,1.0,0.7974453043296105,0.1094123784986836,0.9254755431313544,1.0,0.8548702318295758,1.0,0.949817327922888,0.6128679166617805,0.9981828907296018,1.0,0.0,0.8998185582071536,0.1922504978257947,0.8718908419160769
59,0.9761906629537974,1.0,0.0,0.5452194664904846,1.0,0.8264216534524405,0.0,0.9463209858684446,1.0,0.8603116680042727,1.0,0.950729926659138,0.4059679603826909,1.0,1.0,0.0,0.8527736443207028,0.1941909434918329,0.8599747976523477
60,0.9849344698976952,1.0,0.102814575146773,0.644151838361332,1.0,0.8505375355966269,0.2443371391992014,0.9814556353065148,1.0,0.8389393013905931,1.0,0.951576635424456,0.4730209512411376,0.98487569451766,1.0,0.0,0.862177262025479,0.3009651949577572,0.8882687959883934
61,0.9897888457899532,1.0,0.1325022576083839,0.5947282389259906,1.0,0.7678390756045005,0.2730447503316193,0.9828475213005206,1.0,0.8115874561545794,1.0,0.9444744893556134,0.6082188708154009,0.9877889693407584,1.0,0.0,0.8938231578577758,0.4042318967927512,1.0
62,0.9930943296400484,1.0,0.1102845225506172,0.6546487533628702,1.0,0.6887663398148264,0.0,0.9674365817374558,1.0,0.8150237527535426,0.9930983722573248,0.9481223663982058,0.6651103665780785,0.976872917677282,1.0,0.4509948748132792,0.8887019633095194,1.0,1.0
63,0.9900456182205118,1.0,0.0,0.7230670815163844,1.0,0.7071551037505298,0.3353743727299695,0.968193818057818,1.0,0.8290586501916012,0.9552154695339456,0.9354674998783024,0.6847754671816655,0.9840225504596912,1.0,0.5635867444796863,0.8834974215247784,1.0,1.0
64,0.9822575327487644,1.0,0.1033428195784096,0.5554187427394914,1.0,0.4970684181246848,0.4892070907862978,0.9292907917356008,1.0,0.808856910549129,0.9343213946976534,0.9357623330029974,0.4853924306696842,0.9787436204657456,1.0,0.5038887929287825,0.8114784271103661,0.9740233598275544,1.0
65,1.0,1.0,0.23291322592753,0.7271888731146489,1.0,0.4324822831489203,0.5493306779120406,0.9194350522911158,1.0,0.9006397934984839,0.9394764167623946,0.9462367280705564,0.4865197967429559,0.9677380341926668,0.9934835926941628,1.0,0.8830650014044027,1.0,1.0
66,0.9590005470189876,1.0,0.2968679256551956,0.390623373221661,1.0,0.5364452247997792,0.4535325410563718,0.9071556250710258,1.0,0.8664680224513386,0.9736054046224718,0.9502062772105592,0.3754748640178852,0.9727336683482158,0.9735181948996108,0.6121353711555609,0.845855354894488,1.0,1.0
67,0.905134321555113,0.9975389379236762,0.3760472591504532,0.3343832834344672,1.0,0.4690075517843188,0.3518242671071625,0.8992695706518141,1.0,0.8808733922223259,0.9311488818588376,0.9441627829367752,0.4243261833766615,0.9396971153433342,0.9547689405668092,0.2427246790567836,0.8195281119598462,1.0,1.0
68,0.8794964806782355,1.0,0.4588875652751699,0.1662881087984911,1.0,0.3404933098763241,0.5162441106560188,0.903081947620682,1.0,0.848890623863243,0.8683964406399017,0.955051651470667,0.3970539563334433,0.9679460449255064,0.9954493686985872,0.6701543517216544,0.7832702387999669,0.9828577766743556,1.0
69,0.8837656583297022,0.996497031919248,0.3748734574484086,0.0967529719911241,1.0,0.3774743677988791,0.587374596452102,0.9311553922195516,1.0,0.877901033003428,0.9419369053884572,0.9566460939553316,0.3473693112784325,0.9641034443876544,1.0,0.6612171727035184,0.7218791029577472,0.9571316140825382,1.0
70,0.8625125489902115,0.9981795422440346,0.2408985089795811,0.3791702179327045,1.0,0.3626765490059365,0.5144295239129232,0.7750830559983942,1.0,0.8902468277250184,0.871096506542834,0.9574226211009684,0.5403681778331425,0.9550910428437304,1.0,0.9233312241675512,0.824336999152475,0.7163284121780502,1.0
71,0.8554581969838205,0.958436654293641,0.2642143821604043,0.5654808107088279,1.0,0.6429893056324386,0.4241139804235703,0.6660076828777727,1.0,0.9316818573864036,0.89381776876054,0.9559434959384984,0.4669580267949134,0.9327418393870556,1.0,0.2057431947945325,0.783992012322765,0.666474462313014,1.0
72,0.8122141277570101,0.9574972058457364,0.3345515207127116,0.9480939961564632,1.0,0.849380372564219,0.4382328684793847,0.7682221463438975,1.0,0.9283736840370438,0.8437377507317774,0.9348180997627642,0.6123911329561632,0.9190054890031976,1.0,0.0,0.6777558381405685,0.6231941769132024,1.0
73,0.8943487590645078,0.9486824291906591,0.1494102533656688,1.0,1.0,0.8906347001770737,0.4021730686005605,0.6591549715683745,1.0,0.930337423891398,0.8952487034508644,0.9411378943303248,0.6168920524661917,0.9442468681033036,1.0,0.0,0.7122898829481459,0.6082627676532404,1.0
74,0.9149171462812764,0.9592270489145897,0.2389548979250609,1.0,1.0,0.841413202049784,0.3985175281776706,0.7505324635327232,1.0,0.9140345859061292,0.8639034502784407,0.9332720036333996,0.6309914852297847,0.9531458898512556,1.0,0.0,0.8010002810957355,0.7748649146535408,1.0
75,0.882564935349825,0.9334255779847715,0.2697811362993398,0.9977963523075823,1.0,0.7569935524767121,0.3551187543456099,0.6036220148893559,1.0,0.8689770773165599,0.8735133690083806,0.951324052510834,0.7215308752161009,0.9466895770923432,1.0,0.2927795369800187,0.8621413514386038,0.5589474064460235,1.0
76,0.955150259525215,0.891671709388655,0.4209349250994013,1.0,1.0,0.7421332973067252,0.0,0.4829841757236696,1.0,0.8541942095603057,0.8605183894129598,0.954329323452231,0.5080891731205823,0.9811212728802042,1.0,0.0,0.9008850142675556,0.6709352058714085,1.0
77,0.9672474187790244,0.9088522168789444,0.4343162288537142,1.0,1.0,0.8012794856007108,0.0239301120369035,0.3883267485134012,1.0,0.9303504747919388,0.8684659603624945,0.9623485303400228,0.6311185996996167,0.968931274104523,1.0,0.2556011339351539,0.9607775455061608,0.9690906312251626,0.9637695288533707
78,0.9850331363221648,0.9034607123829534,0.4663038115349768,1.0,1.0,0.7343720962559442,0.0001804368151136,0.570078621650111,1.0,0.917343854047797,0.9203707351834792,0.9587175543518524,0.6839453216720244,0.9560583312939556,1.0,0.7779745773081044,0.9140414224124714,0.8182428423897027,1.0
79,0.9983776351581628,0.8952237532573211,0.32466147103304,1.0,1.0,0.7024269873984429,0.2282651649002781,0.4067463605695232,1.0,0.9331925286621824,0.9556329190396856,0.9599634427939274,0.4673025647998696,0.9431401235612062,1.0,1.0,0.8639979859765565,0.7950941468199851,1.0
80,0.985333947975436,0.8978133126033094,0.4179460608107742,1.0,1.0,0.7336370961626585,0.1374761583246874,0.5685969348022258,1.0,0.931249219107763,0.9691811735739008,0.949416454177852,0.5699931237108721,0.9492922587386066,1.0,0.4316600192710522,0.9124098624161284,0.983684755508927,0.9306963812924568
81,0.9633711761517598,0.8987496832784948,0.3329679377613676,1.0,1.0,0.7915611765371483,0.2366888737703024,0.4358727018459333,1.0,0.9135721455043452,0.9920001570427815,0.9534455462795202,0.4191122835148007,0.9160974027619174,1.0,0.965245464856956,0.9196249136051072,1.0,1.0
82,0.9377505992394396,0.8736950052062978,0.3875390524254099,1.0,1.0,0.855435723793545,0.1564255616895853,0.2658596427724674,1.0,0.883183038999009,0.9946380492705816,0.94956368306032,0.6030075636595928,0.9125157969327536,1.0,1.0,0.8853856781122041,1.0,1.0
83,0.8854450704874824,0.8175626698437283,0.3974736955235569,1.0,1.0,0.8625238800628201,0.1728677971662089,0.0049849665886711,1.0,0.8824821082933512,1.0,0.9524828687261688,0.453474832447256,0.940500418956346,1.0,1.0,0.7976859661793835,1.0,1.0
84,0.9166485399046416,0.7651438581286979,0.2601222727436694,1.0,1.0,0.8448361937419852,0.0506614886730056,0.0,1.0,0.8935260211960486,0.988677446691396,0.9494856949275462,0.1148684288681794,0.9356114664101072,1.0,0.8879839905155245,0.8605785208818806,1.0,1.0
85,0.8927612697238769,0.7180696687529274,0.2137340670346534,1.0,1.0,0.849806657080403,0.0776487031272504,0.2556731337011029,1.0,0.8872855419090635,0.9856567783793104,0.9454356399634256,0.4377836607510246,0.9266423586459036,1.0,1.0,0.8724745856861167,1.0,0.9561664698645188
86,0.8770676191536835,0.6340720729499902,0.3441722165235588,1.0,1.0,0.9006630439934731,0.4365231337215354,0.0686195318449272,1.0,0.8973005184962433,0.9820005231415722,0.9481515940904932,0.0,0.9427084105376504,1.0,1.0,0.8235633976201828,1.0,0.768608724522005
87,0.9008159653962102,0.6824991652927641,0.3364429902834642,1.0,1.0,0.9366240309370212,0.3107581675508591,0.1236305113529886,1.0,0.9126166047747724,0.971016143192207,0.9476350655239136,0.0,0.9048762488427378,1.0,1.0,0.7734649703696768,1.0,0.9595044978368318
88,0.9412588896813696,0.7039560342297444,0.2962791718788119,1.0,1.0,0.9379541035876292,0.2845811056242769,0.3799874844427288,1.0,0.851433605989008,0.986575918921942,0.9615054503522268,0.1873473319143413,0.8796011869102915,1.0,1.0,0.7337248952354091,1.0,0.9439432150050996
89,0.9465095805936002,0.7145798998124756,0.3678344753406089,1.0,1.0,0.9304943195837124,0.1668850489672758,0.2529168403881419,1.0,0.832296270676399,1.0,0.9363258063588288,0.1842507386135377,0.8805820969485898,1.0,1.0,0.767953233928677,1.0,0.9132239227542892
90,0.944569856075837,0.7543967425674077,0.2782260336548772,1.0,1.0,0.9129885536417904,0.1153940593255298,0.4103977976376909,1.0,0.8756909697397539,1.0,0.9393455337284368,0.2239185648049471,0.8396161341109561,1.0,1.0,0.7549407357819141,1.0,0.8339270583139077
91,0.904830832375401,0.7524464240208896,0.1449117568277416,1.0,1.0,0.9043663102081974,0.0962656361532406,0.4141669978729712,1.0,0.8584258925952455,1.0,0.9346018250471536,0.3734002777378801,0.8743798356376746,1.0,1.0,0.8664451590007439,1.0,0.7947362903578189
92,0.9321744421342676,0.7294251612179206,0.2540688802486908,1.0,1.0,0.8644913861179746,0.0985553747664273,0.3407068939018294,1.0,0.89409878724695,1.0,0.9072041071083212,0.3218002505757864,0.883432906223946,1.0,1.0,0.8666997745934085,1.0,0.6770219359650684
93,0.943003090244301,0.7698305881275649,0.2635564881056678,1.0,1.0,0.8721221127078707,0.1052158730398225,0.1718964748011072,1.0,0.8069550713608822,1.0,0.9171887129496632,0.3386573525964255,0.8577174887944449,1.0,1.0,0.8642209140154645,1.0,0.8390053399002487
94,0.9436424185529724,0.8206593482053979,0.1895973214025556,1.0,1.0,0.8516348922331228,0.0861254563139912,0.2302309945684127,1.0,0.7679018937010146,0.9850532537808668,0.938156027950346,0.4817523974107341,0.8597012564319818,1.0,1.0,0.8229952618018608,1.0,0.6586721207588292
95,0.92749515030024,0.81643815096785,0.1888976196459992,1.0,1.0,0.7288215999734479,0.2048762867744828,0.1552445802068184,1.0,0.7422944600236818,0.961719473161998,0.9396791306094816,0.3850715124318691,0.8608289086434374,1.0,1.0,0.8170388940422744,1.0,0.6130936924991164
96,0.914144535332989,0.7464992839253418,0.1737716175416653,1.0,1.0,0.5408610944208708,0.0,0.0,1.0,0.6340649188516276,0.9539275537169482,0.9339405320252248,0.3860462617971715,0.8908022385124867,1.0,1.0,0.8598512358258098,1.0,0.6889068909582974
97,0.9120411553063392,0.8033628261144046,0.1918336770240381,1.0,1.0,0.4973623088865838,0.0786508332051651,0.2233324633390066,1.0,0.8486899561446551,0.9500490606892243,0.9276114980115931,0.4704916152135221,0.9016214052403064,1.0,1.0,0.8715576231962254,1.0,0.5972729254332784
98,0.9316856173458956,0.8119123573102132,0.2013735169282824,1.0,1.0,0.2325645180516363,0.3809150273516256,0.0646258951642885,1.0,0.7891658185946969,0.9348727447324138,0.9350001661273004,0.2581399335574806,0.8809397551924891,1.0,1.0,0.8467349404895935,0.9916805241295248,0.7173841094318615
99,0.982366448862954,0.792880947517261,0.0850917887507369,1.0,0.9913185214622156,0.2119715678958729,0.3075048715377361,0.0,1.0,0.757181241435602,0.8882261840995361,0.931549688277314,0.3293740585395144,0.9033691701371024,1.0,1.0,0.8327586867517032,1.0,0.7388116509995926
100,1.0,0.8199589559764691,0.1037996489356231,1.0,0.9976057029715478,0.0236972654330396,0.1935208510400663,0.0,1.0,0.7178266427698521,0.9378392541372006,0.8756013940694086,0.5676473259137782,0.8845853981883952,1.0,1.0,0.8685505356644104,1.0,0.7145103670519023
101,0.9868973770623796,0.8709872766258804,0.0267539857125714,1.0,1.0,0.0950076456450724,0.235715265757017,0.0126008341045875,1.0,0.6649557075304906,0.9072598531033196,0.8736545726526249,0.6724827148950024,0.8441871206724806,1.0,1.0,0.8743876589712621,0.9026885150307046,0.8206024806638463
102,0.9940425793653576,0.8310224576025923,0.0707162411482894,1.0,1.0,0.1756172963325015,0.3888860405262489,0.0577415459365144,1.0,0.6579477284501907,0.9283209470760544,0.8581284552878693,0.7570068971655569,0.8552505226159025,1.0,1.0,0.855069588313238,1.0,0.861981391037345
