n_policy,PPO_Ant_seed1,PPO_Ant_seed2,PPO_Ant_seed3,PPO_Ant_seed4,PPO_Humanoid_seed1,PPO_Humanoid_seed2,PPO_Humanoid_seed3,PPO_Humanoid_seed4,PPO_HumanoidStandup_seed1
267,-0.0,-0.0,0.0115359999999999,0.0454399999999999,-0.0,-0.0,-0.0,-0.0,-0.0
268,0.087472,0.1107279999999999,-0.0,-0.0,0.059576,0.019552,0.007392,0.2825039999999998,-0.0
269,0.073288,-0.0,-0.0,0.0701199999999999,0.034912,-0.0,-0.0,-0.0,0.042856
270,-0.0,0.212464,0.1653359999999999,-0.0,-0.0,-0.0,0.144984,-0.0,-0.0
271,-0.0,0.116424,-0.0,0.055784,-0.0,0.0509440000000001,0.097072,0.3456399999999999,-0.0
272,0.0907599999999999,-0.0,-0.0,-0.0,0.0549520000000001,-0.0,0.010968,-0.0,0.0421599999999999
273,-0.0,0.174128,-0.0,0.0376319999999998,8.000000000008001e-05,0.149856,-0.0,0.0280959999999999,-0.0
274,-0.0,0.0434159999999999,-0.0,-0.0,0.0658639999999999,-0.0,-0.0,-0.0,0.0572719999999999
275,-0.0,0.0368319999999999,-0.0,0.0010399999999999,-0.0,-0.0,0.0361119999999999,-0.0,-0.0
276,-0.0,-0.0,0.0023839999999999,-0.0,-0.0,0.0024159999999999,0.000288,-0.0,0.0294639999999999
277,-0.0,-0.0,0.0055279999999999,0.090184,-0.0,-0.0,0.2499839999999999,0.024712,0.0035119999999999
278,-0.0,0.0778879999999999,0.053968,-0.0,0.0987359999999999,-0.0,0.12724,0.0941119999999999,-0.0
279,-0.0,-0.0,-0.0,-0.0,0.1247519999999999,-0.0,0.0511839999999998,-0.0,0.065368
280,-0.0,0.0586079999999999,-0.0,-0.0,0.0421279999999999,0.067576,-0.0,0.0354639999999999,-0.0
281,-0.0,-0.0,-0.0,-0.0,-0.0,0.0665839999999999,0.030944,0.0216959999999999,0.0265280000000001
282,-0.0,0.074024,0.037568,-0.0,-0.0,-0.0,-0.0,-0.0,0.000272
283,-0.0,0.1602479999999999,0.04512,0.047376,-0.0,0.2077759999999999,-0.0,-0.0,-0.0
284,-0.0,-0.0,0.1820399999999999,-0.0,0.108136,-0.0,-0.0,0.296864,0.005648
285,-0.0,-0.0,-0.0,0.1886160000000001,-0.0,0.012024,0.1157919999999999,0.149,-0.0
286,-0.0,-0.0,0.0696799999999999,-0.0,-0.0,0.0456,0.0323999999999999,0.027144,-0.0
287,-0.0,-0.0,-0.0,-0.0,0.13276,-0.0,-0.0,-0.0,0.0125440000000001
288,0.2122079999999999,-0.0,-0.0,-0.0,-0.0,0.0479519999999999,-0.0,0.054664,-0.0
289,-0.0,0.184056,0.081944,-0.0,-0.0,-0.0,-0.0,-0.0,0.0381679999999999
290,0.0050799999999999,-0.0,-0.0,-0.0,0.4057120000000001,0.090816,0.0034320000000001,0.124112,-0.0
291,0.0286079999999999,-0.0,0.1111519999999999,-0.0,-0.0,0.0711520000000001,-0.0,-0.0,-0.0
292,0.163888,0.016704,0.0150959999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
293,-0.0,0.1160079999999998,-0.0,-0.0,0.059808,-0.0,0.116856,0.036432,-0.0
294,-0.0,-0.0,0.086624,-0.0,-0.0,0.1873199999999999,0.0048159999999999,-0.0,0.0470479999999999
295,-0.0,-0.0,0.286416,0.0907919999999999,0.0243040000000001,0.123712,-0.0,0.153944,0.004672
296,-0.0,-0.0,-0.0,0.167912,-0.0,-0.0,-0.0,-0.0,0.0043519999999999
297,0.1562000000000001,0.0121359999999999,-0.0,-0.0,0.1408,0.1211599999999999,-0.0,-0.0,-0.0
298,0.291144,-0.0,-0.0,0.0166319999999999,-0.0,-0.0,0.054616,-0.0,0.029112
299,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.098152,-0.0
300,-0.0,-0.0,-0.0,0.01268,0.0172239999999999,0.035168,-0.0,0.047096,0.062904
301,0.2115679999999999,-0.0,-0.0,-0.0,0.0047680000000001,-0.0,0.0085759999999999,-0.0,-0.0
302,0.0418799999999999,0.1964319999999999,-0.0,-0.0,-0.0,0.0101759999999999,0.0075439999999999,-0.0,-0.0
303,-0.0,0.0512479999999999,-0.0,0.164752,0.0954079999999999,0.109296,-0.0,0.126832,0.0058
304,-0.0,-0.0,-0.0,0.0998479999999999,-0.0,-0.0,0.1777120000000001,-0.0,0.0654079999999999
305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
